date,net_liq,cash,tqqq_shares,open_puts,open_calls,tqqq_price,vix,above_sma200,total_return_pct
2022-02-07,44996.55,44996.55,0,0,0,27.44,22.9,0,79.99
2022-02-08,44996.55,44996.55,0,0,0,28.38,21.4,0,79.99
2022-02-09,44996.55,44996.55,0,0,0,30.14,20.0,0,79.99
2022-02-10,44996.55,44996.55,0,0,0,28.14,23.9,0,79.99
2022-02-11,44996.55,44996.55,0,0,0,25.49,27.4,0,79.99
2022-02-14,44996.55,44996.55,0,0,0,25.56,28.3,0,79.99
2022-02-15,44996.55,44996.55,0,0,0,27.41,25.7,0,79.99
2022-02-16,44996.55,44996.55,0,0,0,27.4,24.3,0,79.99
2022-02-17,44996.55,44996.55,0,0,0,24.97,28.1,0,79.99
2022-02-18,44996.55,44996.55,0,0,0,24.13,27.8,0,79.99
2022-02-22,44996.55,44996.55,0,0,0,23.38,28.8,0,79.99
2022-02-23,44996.55,44996.55,0,0,0,21.59,31.0,0,79.99
2022-02-24,44996.55,44996.55,0,0,0,23.71,30.3,0,79.99
2022-02-25,44996.55,44996.55,0,0,0,24.83,27.6,0,79.99
2022-02-28,44996.55,44996.55,0,0,0,25.09,30.1,0,79.99
2022-03-01,44996.55,44996.55,0,0,0,23.94,33.3,0,79.99
2022-03-02,44996.55,44996.55,0,0,0,25.08,30.7,0,79.99
2022-03-03,44996.55,44996.55,0,0,0,24.03,30.5,0,79.99
2022-03-04,44996.55,44996.55,0,0,0,23.0,32.0,0,79.99
2022-03-07,44996.55,44996.55,0,0,0,20.44,36.5,0,79.99
2022-03-08,44996.55,44996.55,0,0,0,20.15,35.1,0,79.99
2022-03-09,44996.55,44996.55,0,0,0,22.31,32.5,0,79.99
2022-03-10,44996.55,44996.55,0,0,0,21.59,30.2,0,79.99
2022-03-11,44996.55,44996.55,0,0,0,20.25,30.8,0,79.99
2022-03-14,44996.55,44996.55,0,0,0,19.07,31.8,0,79.99
2022-03-15,44996.55,44996.55,0,0,0,20.83,29.8,0,79.99
2022-03-16,44996.55,44996.55,0,0,0,23.17,26.7,0,79.99
2022-03-17,44996.55,44996.55,0,0,0,23.95,25.7,0,79.99
2022-03-18,44996.55,44996.55,0,0,0,25.43,23.9,0,79.99
2022-03-21,44996.55,44996.55,0,0,0,25.25,23.5,0,79.99
2022-03-22,44996.55,44996.55,0,0,0,26.74,22.9,0,79.99
2022-03-23,44996.55,44996.55,0,0,0,25.62,23.6,0,79.99
2022-03-24,44996.55,44996.55,0,0,0,27.28,21.7,0,79.99
2022-03-25,44996.55,44996.55,0,0,0,27.23,20.8,0,79.99
2022-03-28,44996.55,44996.55,0,0,0,28.47,19.6,0,79.99
2022-03-29,44996.55,44996.55,0,0,0,29.93,18.9,0,79.99
2022-03-30,44996.55,44996.55,0,0,0,29.03,19.3,0,79.99
2022-03-31,44996.55,44996.55,0,0,0,27.83,20.6,0,79.99
2022-04-01,44996.55,44996.55,0,0,0,27.71,19.6,0,79.99
2022-04-04,44996.55,44996.55,0,0,0,29.44,18.6,0,79.99
2022-04-05,44996.55,44996.55,0,0,0,27.5,21.0,0,79.99
2022-04-06,44996.55,44996.55,0,0,0,25.69,22.1,0,79.99
2022-04-07,44996.55,44996.55,0,0,0,25.86,21.5,0,79.99
2022-04-08,44996.55,44996.55,0,0,0,24.8,21.2,0,79.99
2022-04-11,44996.55,44996.55,0,0,0,23.04,24.4,0,79.99
2022-04-12,44996.55,44996.55,0,0,0,22.74,24.3,0,79.99
2022-04-13,44996.55,44996.55,0,0,0,24.1,21.8,0,79.99
2022-04-14,44996.55,44996.55,0,0,0,22.48,22.7,0,79.99
2022-04-18,44996.55,44996.55,0,0,0,22.54,22.2,0,79.99
2022-04-19,44996.55,44996.55,0,0,0,23.99,21.4,0,79.99
2022-04-20,44996.55,44996.55,0,0,0,22.91,20.3,0,79.99
2022-04-21,44996.55,44996.55,0,0,0,21.57,22.7,0,79.99
2022-04-22,44996.55,44996.55,0,0,0,19.86,28.2,0,79.99
2022-04-25,44996.55,44996.55,0,0,0,20.59,27.0,0,79.99
2022-04-26,44996.55,44996.55,0,0,0,18.28,33.5,0,79.99
2022-04-27,44996.55,44996.55,0,0,0,18.2,31.6,0,79.99
2022-04-28,44996.55,44996.55,0,0,0,20.12,30.0,0,79.99
2022-04-29,44996.55,44996.55,0,0,0,17.47,33.4,0,79.99
2022-05-02,44996.55,44996.55,0,0,0,18.3,32.3,0,79.99
2022-05-03,44996.55,44996.55,0,0,0,18.34,29.2,0,79.99
2022-05-04,44996.55,44996.55,0,0,0,20.16,25.4,0,79.99
2022-05-05,44996.55,44996.55,0,0,0,17.15,31.2,0,79.99
2022-05-06,44996.55,44996.55,0,0,0,16.56,30.2,0,79.99
2022-05-09,44996.55,44996.55,0,0,0,14.6,34.8,0,79.99
2022-05-10,44996.55,44996.55,0,0,0,15.1,33.0,0,79.99
2022-05-11,44996.55,44996.55,0,0,0,13.76,32.6,0,79.99
2022-05-12,44996.55,44996.55,0,0,0,13.65,31.8,0,79.99
2022-05-13,44996.55,44996.55,0,0,0,15.13,28.9,0,79.99
2022-05-16,44996.55,44996.55,0,0,0,14.66,27.5,0,79.99
2022-05-17,44996.55,44996.55,0,0,0,15.77,26.1,0,79.99
2022-05-18,44996.55,44996.55,0,0,0,13.47,31.0,0,79.99
2022-05-19,44996.55,44996.55,0,0,0,13.19,29.4,0,79.99
2022-05-20,44996.55,44996.55,0,0,0,13.08,29.4,0,79.99
2022-05-23,44996.55,44996.55,0,0,0,13.72,28.5,0,79.99
2022-05-24,44996.55,44996.55,0,0,0,12.87,29.5,0,79.99
2022-05-25,44996.55,44996.55,0,0,0,13.38,28.4,0,79.99
2022-05-26,44996.55,44996.55,0,0,0,14.5,27.5,0,79.99
2022-05-27,44996.55,44996.55,0,0,0,15.92,25.7,0,79.99
2022-05-31,44996.55,44996.55,0,0,0,15.81,26.2,0,79.99
2022-06-01,44996.55,44996.55,0,0,0,15.44,25.7,0,79.99
2022-06-02,44996.55,44996.55,0,0,0,16.69,24.7,0,79.99
2022-06-03,44996.55,44996.55,0,0,0,15.37,24.8,0,79.99
2022-06-06,44996.55,44996.55,0,0,0,15.57,25.1,0,79.99
2022-06-07,44996.55,44996.55,0,0,0,15.94,24.0,0,79.99
2022-06-08,44996.55,44996.55,0,0,0,15.62,24.0,0,79.99
2022-06-09,44996.55,44996.55,0,0,0,14.35,26.1,0,79.99
2022-06-10,44996.55,44996.55,0,0,0,12.82,27.8,0,79.99
2022-06-13,44996.55,44996.55,0,0,0,11.04,34.0,0,79.99
2022-06-14,44996.55,44996.55,0,0,0,11.11,32.7,0,79.99
2022-06-15,44996.55,44996.55,0,0,0,11.91,29.6,0,79.99
2022-06-16,44996.55,44996.55,0,0,0,10.46,33.0,0,79.99
2022-06-17,44996.55,44996.55,0,0,0,10.84,31.1,0,79.99
2022-06-21,44996.55,44996.55,0,0,0,11.66,30.2,0,79.99
2022-06-22,44996.55,44996.55,0,0,0,11.62,29.0,0,79.99
2022-06-23,44996.55,44996.55,0,0,0,12.12,29.0,0,79.99
2022-06-24,44996.55,44996.55,0,0,0,13.38,27.2,0,79.99
2022-06-27,44996.55,44996.55,0,0,0,13.07,27.0,0,79.99
2022-06-28,44996.55,44996.55,0,0,0,11.88,28.4,0,79.99
2022-06-29,44996.55,44996.55,0,0,0,11.9,28.2,0,79.99
2022-06-30,44996.55,44996.55,0,0,0,11.48,28.7,0,79.99
2022-07-01,44996.55,44996.55,0,0,0,11.67,26.7,0,79.99
2022-07-05,44996.55,44996.55,0,0,0,12.27,27.5,0,79.99
2022-07-06,44996.55,44996.55,0,0,0,12.5,26.7,0,79.99
2022-07-07,44996.55,44996.55,0,0,0,13.28,26.1,0,79.99
2022-07-08,44996.55,44996.55,0,0,0,13.34,24.6,0,79.99
2022-07-11,44996.55,44996.55,0,0,0,12.49,26.2,0,79.99
2022-07-12,44996.55,44996.55,0,0,0,12.13,27.3,0,79.99
2022-07-13,44996.55,44996.55,0,0,0,12.05,26.8,0,79.99
2022-07-14,44996.55,44996.55,0,0,0,12.17,26.4,0,79.99
2022-07-15,44996.55,44996.55,0,0,0,12.82,24.2,0,79.99
2022-07-18,44996.55,44996.55,0,0,0,12.52,25.3,0,79.99
2022-07-19,44996.55,44996.55,0,0,0,13.61,24.5,0,79.99
2022-07-20,44996.55,44996.55,0,0,0,14.3,23.9,0,79.99
2022-07-21,44996.55,44996.55,0,0,0,14.91,23.1,0,79.99
2022-07-22,44996.55,44996.55,0,0,0,14.13,23.0,0,79.99
2022-07-25,44996.55,44996.55,0,0,0,13.92,23.4,0,79.99
2022-07-26,44996.55,44996.55,0,0,0,13.07,24.7,0,79.99
2022-07-27,44996.55,44996.55,0,0,0,14.7,23.2,0,79.99
2022-07-28,44996.55,44996.55,0,0,0,15.13,22.3,0,79.99
2022-07-29,44996.55,44996.55,0,0,0,15.96,21.3,0,79.99
2022-08-01,44996.55,44996.55,0,0,0,15.93,22.8,0,79.99
2022-08-02,44996.55,44996.55,0,0,0,15.79,23.9,0,79.99
2022-08-03,44996.55,44996.55,0,0,0,17.05,22.0,0,79.99
2022-08-04,44996.55,44996.55,0,0,0,17.29,21.4,0,79.99
2022-08-05,44996.55,44996.55,0,0,0,16.88,21.1,0,79.99
2022-08-08,44996.55,44996.55,0,0,0,16.71,21.3,0,79.99
2022-08-09,44996.55,44996.55,0,0,0,16.13,21.8,0,79.99
2022-08-10,44996.55,44996.55,0,0,0,17.46,19.7,0,79.99
2022-08-11,44996.55,44996.55,0,0,0,17.2,20.2,0,79.99
2022-08-12,44996.55,44996.55,0,0,0,18.17,19.5,0,79.99
2022-08-15,44996.55,44996.55,0,0,0,18.6,20.0,0,79.99
2022-08-16,44996.55,44996.55,0,0,0,18.48,19.7,0,79.99
2022-08-17,44996.55,44996.55,0,0,0,17.84,19.9,0,79.99
2022-08-18,44996.55,44996.55,0,0,0,17.96,19.6,0,79.99
2022-08-19,44996.55,44996.55,0,0,0,16.91,20.6,0,79.99
2022-08-22,44996.55,44996.55,0,0,0,15.58,23.8,0,79.99
2022-08-23,44996.55,44996.55,0,0,0,15.53,24.1,0,79.99
2022-08-24,44996.55,44996.55,0,0,0,15.65,22.8,0,79.99
2022-08-25,44996.55,44996.55,0,0,0,16.47,21.8,0,79.99
2022-08-26,44996.55,44996.55,0,0,0,14.47,25.6,0,79.99
2022-08-29,44996.55,44996.55,0,0,0,14.02,26.2,0,79.99
2022-08-30,44996.55,44996.55,0,0,0,13.55,26.2,0,79.99
2022-08-31,44996.55,44996.55,0,0,0,13.3,25.9,0,79.99
2022-09-01,44996.55,44996.55,0,0,0,13.32,25.6,0,79.99
2022-09-02,44996.55,44996.55,0,0,0,12.76,25.5,0,79.99
2022-09-06,44996.55,44996.55,0,0,0,12.47,26.9,0,79.99
2022-09-07,44996.55,44996.55,0,0,0,13.21,24.6,0,79.99
2022-09-08,44996.55,44996.55,0,0,0,13.42,23.6,0,79.99
2022-09-09,44996.55,44996.55,0,0,0,14.27,22.8,0,79.99
2022-09-12,44996.55,44996.55,0,0,0,14.8,23.9,0,79.99
2022-09-13,44996.55,44996.55,0,0,0,12.36,27.3,0,79.99
2022-09-14,44996.55,44996.55,0,0,0,12.64,26.2,0,79.99
2022-09-15,44996.55,44996.55,0,0,0,12.0,26.3,0,79.99
2022-09-16,44996.55,44996.55,0,0,0,11.77,26.3,0,79.99
2022-09-19,44996.55,44996.55,0,0,0,12.05,25.8,0,79.99
2022-09-20,44996.55,44996.55,0,0,0,11.76,27.2,0,79.99
2022-09-21,44996.55,44996.55,0,0,0,11.12,28.0,0,79.99
2022-09-22,44996.55,44996.55,0,0,0,10.71,27.4,0,79.99
2022-09-23,44996.55,44996.55,0,0,0,10.19,29.9,0,79.99
2022-09-26,44996.55,44996.55,0,0,0,10.06,32.3,0,79.99
2022-09-27,44996.55,44996.55,0,0,0,10.06,32.6,0,79.99
2022-09-28,44996.55,44996.55,0,0,0,10.65,30.2,0,79.99
2022-09-29,44996.55,44996.55,0,0,0,9.75,31.8,0,79.99
2022-09-30,44996.55,44996.55,0,0,0,9.24,31.6,0,79.99
2022-10-03,44996.55,44996.55,0,0,0,9.88,30.1,0,79.99
2022-10-04,44996.55,44996.55,0,0,0,10.8,29.1,0,79.99
2022-10-05,44996.55,44996.55,0,0,0,10.8,28.5,0,79.99
2022-10-06,44996.55,44996.55,0,0,0,10.53,30.5,0,79.99
2022-10-07,44996.55,44996.55,0,0,0,9.33,31.4,0,79.99
2022-10-10,44996.55,44996.55,0,0,0,9.04,32.5,0,79.99
2022-10-11,44996.55,44996.55,0,0,0,8.68,33.6,0,79.99
2022-10-12,44996.55,44996.55,0,0,0,8.66,33.6,0,79.99
2022-10-13,44996.55,44996.55,0,0,0,9.24,31.9,0,79.99
2022-10-14,44996.55,44996.55,0,0,0,8.4,32.0,0,79.99
2022-10-17,44996.55,44996.55,0,0,0,9.23,31.4,0,79.99
2022-10-18,44996.55,44996.55,0,0,0,9.46,30.5,0,79.99
2022-10-19,44996.55,44996.55,0,0,0,9.35,30.8,0,79.99
2022-10-20,44996.55,44996.55,0,0,0,9.19,30.0,0,79.99
2022-10-21,44996.55,44996.55,0,0,0,9.84,29.7,0,79.99
2022-10-24,44996.55,44996.55,0,0,0,10.17,29.9,0,79.99
2022-10-25,44996.55,44996.55,0,0,0,10.79,28.5,0,79.99
2022-10-26,44996.55,44996.55,0,0,0,10.07,27.3,0,79.99
2022-10-27,44996.55,44996.55,0,0,0,9.52,27.4,0,79.99
2022-10-28,44996.55,44996.55,0,0,0,10.38,25.8,0,79.99
2022-10-31,44996.55,44996.55,0,0,0,10.02,25.9,0,79.99
2022-11-01,44996.55,44996.55,0,0,0,9.71,25.8,0,79.99
2022-11-02,44996.55,44996.55,0,0,0,8.71,25.9,0,79.99
2022-11-03,44996.55,44996.55,0,0,0,8.2,25.3,0,79.99
2022-11-04,44996.55,44996.55,0,0,0,8.59,24.5,0,79.99
2022-11-07,44996.55,44996.55,0,0,0,8.86,24.4,0,79.99
2022-11-08,44996.55,44996.55,0,0,0,9.05,25.5,0,79.99
2022-11-09,44996.55,44996.55,0,0,0,8.42,26.1,0,79.99
2022-11-10,44996.55,44996.55,0,0,0,10.26,23.5,0,79.99
2022-11-11,44996.55,44996.55,0,0,0,10.84,22.5,0,79.99
