date,net_liq,cash,total_return_pct,regime,confidence,base_signal,alloc_QQQ,alloc_QLD,alloc_TQQQ,alloc_SGOV,QQQ_shares,QLD_shares,TQQQ_shares,SGOV_shares,orders_queued
2019-01-02,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.677,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-03,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.677,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-04,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.678,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-07,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.682,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-08,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.67,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-09,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.672,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-10,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.665,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-11,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.674,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-14,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.668,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-15,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.671,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-16,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.667,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-17,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.693,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-18,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.693,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-22,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.685,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-23,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.666,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-24,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.662,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-25,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.682,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-28,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.662,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-29,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.662,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-30,5000.0,5000.0,0.0,BEAR,0.669,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-01-31,5000.0,5000.0,0.0,BEAR,0.674,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2019-02-01,5000.0,5000.0,0.0,BULL,0.697,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-04,5000.0,5000.0,0.0,SIDEWAYS,0.704,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-05,5000.0,5000.0,0.0,BULL,0.708,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-06,5000.0,5000.0,0.0,SIDEWAYS,0.709,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-07,5000.0,5000.0,0.0,BULL,0.664,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-08,5000.0,5000.0,0.0,SIDEWAYS,0.677,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-11,5000.0,5000.0,0.0,BULL,0.709,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-12,5000.0,5000.0,0.0,SIDEWAYS,0.704,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-13,5000.0,5000.0,0.0,BULL,0.708,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-14,5000.0,5000.0,0.0,SIDEWAYS,0.705,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-15,5000.0,5000.0,0.0,BULL,0.713,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-19,5000.0,5000.0,0.0,SIDEWAYS,0.713,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-20,5000.0,5000.0,0.0,BULL,0.705,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-21,5000.0,5000.0,0.0,SIDEWAYS,0.7,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-22,5000.0,5000.0,0.0,BULL,0.69,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-25,5000.0,5000.0,0.0,SIDEWAYS,0.701,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-26,5000.0,5000.0,0.0,BULL,0.673,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-27,5000.0,5000.0,0.0,SIDEWAYS,0.657,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-02-28,5000.0,5000.0,0.0,BULL,0.657,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-01,5000.0,5000.0,0.0,SIDEWAYS,0.66,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-04,5000.0,5000.0,0.0,BULL,0.66,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-05,5000.0,5000.0,0.0,SIDEWAYS,0.658,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-06,5000.0,5000.0,0.0,BULL,0.654,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-07,5000.0,5000.0,0.0,SIDEWAYS,0.62,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-08,5000.0,5000.0,0.0,BULL,0.649,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-11,5000.0,5000.0,0.0,SIDEWAYS,0.635,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-12,5000.0,5000.0,0.0,BULL,0.647,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-13,5000.0,5000.0,0.0,SIDEWAYS,0.66,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-14,5000.0,5000.0,0.0,BULL,0.66,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-15,5000.0,5000.0,0.0,SIDEWAYS,0.665,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-18,5000.0,5000.0,0.0,BULL,0.665,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-19,5000.0,5000.0,0.0,SIDEWAYS,0.669,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-20,5000.0,5000.0,0.0,BULL,0.66,-1,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-03-21,5000.0,5000.0,0.0,SIDEWAYS,0.699,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-03-22,5000.0,5000.0,0.0,BULL,0.683,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-03-25,5000.0,5000.0,0.0,SIDEWAYS,0.677,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-03-26,5000.0,5000.0,0.0,BULL,0.693,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-03-27,5000.0,5000.0,0.0,SIDEWAYS,0.688,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-03-28,5000.0,5000.0,0.0,BULL,0.641,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-03-29,5000.0,5000.0,0.0,SIDEWAYS,0.634,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-01,5000.0,5000.0,0.0,BULL,0.688,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-02,5000.0,5000.0,0.0,SIDEWAYS,0.688,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-03,5000.0,5000.0,0.0,BULL,0.681,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-04,5000.0,5000.0,0.0,SIDEWAYS,0.689,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-05,5000.0,5000.0,0.0,BULL,0.67,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-08,5000.0,5000.0,0.0,SIDEWAYS,0.653,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-09,5000.0,5000.0,0.0,BULL,0.657,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-10,5000.0,5000.0,0.0,SIDEWAYS,0.65,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-11,5000.0,5000.0,0.0,BULL,0.649,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-12,5000.0,5000.0,0.0,SIDEWAYS,0.666,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-15,5000.0,5000.0,0.0,BULL,0.661,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-16,5000.0,5000.0,0.0,SIDEWAYS,0.662,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-17,5000.0,5000.0,0.0,BULL,0.647,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-18,5000.0,5000.0,0.0,SIDEWAYS,0.69,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-22,5000.0,5000.0,0.0,BULL,0.681,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-23,5000.0,5000.0,0.0,SIDEWAYS,0.694,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-24,5000.0,5000.0,0.0,BULL,0.681,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-25,5000.0,5000.0,0.0,SIDEWAYS,0.685,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-26,5000.0,5000.0,0.0,BULL,0.653,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-29,5000.0,5000.0,0.0,SIDEWAYS,0.642,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-04-30,5000.0,5000.0,0.0,BULL,0.64,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-05-01,5000.0,5000.0,0.0,SIDEWAYS,0.631,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-05-02,5000.0,5000.0,0.0,BULL,0.632,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-05-03,5000.0,5000.0,0.0,SIDEWAYS,0.632,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-05-06,5000.0,5000.0,0.0,BULL,0.631,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-05-07,5000.0,5000.0,0.0,SIDEWAYS,0.639,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-05-08,5000.0,5000.0,0.0,BULL,0.639,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-05-09,5000.0,5000.0,0.0,SIDEWAYS,0.639,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-05-10,5000.0,5000.0,0.0,BULL,0.647,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-05-13,5000.0,5000.0,0.0,SIDEWAYS,0.639,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-14,5000.0,5000.0,0.0,BULL,0.664,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-15,5000.0,5000.0,0.0,SIDEWAYS,0.659,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-16,5000.0,5000.0,0.0,BULL,0.676,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-17,5000.0,5000.0,0.0,SIDEWAYS,0.678,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-20,5000.0,5000.0,0.0,BULL,0.66,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-21,5000.0,5000.0,0.0,SIDEWAYS,0.674,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-22,5000.0,5000.0,0.0,BULL,0.674,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-23,5000.0,5000.0,0.0,SIDEWAYS,0.66,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-24,5000.0,5000.0,0.0,BULL,0.675,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-28,5000.0,5000.0,0.0,SIDEWAYS,0.669,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-29,5000.0,5000.0,0.0,BULL,0.669,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-30,5000.0,5000.0,0.0,SIDEWAYS,0.662,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-05-31,5000.0,5000.0,0.0,BULL,0.659,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-06-03,5000.0,5000.0,0.0,SIDEWAYS,0.66,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-06-04,5000.0,5000.0,0.0,BULL,0.657,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-06-05,5000.0,5000.0,0.0,SIDEWAYS,0.673,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-06-06,5000.0,5000.0,0.0,BULL,0.676,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-06-07,5000.0,5000.0,0.0,SIDEWAYS,0.695,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-06-10,5000.0,5000.0,0.0,BULL,0.692,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-06-11,5000.0,5000.0,0.0,SIDEWAYS,0.663,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-06-12,5000.0,5000.0,0.0,BULL,0.68,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-13,5000.0,5000.0,0.0,SIDEWAYS,0.685,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-14,5000.0,5000.0,0.0,BULL,0.681,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-17,5000.0,5000.0,0.0,SIDEWAYS,0.72,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-18,5000.0,5000.0,0.0,BULL,0.721,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-19,5000.0,5000.0,0.0,SIDEWAYS,0.71,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-20,5000.0,5000.0,0.0,BULL,0.718,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-21,5000.0,5000.0,0.0,SIDEWAYS,0.72,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-24,5000.0,5000.0,0.0,BULL,0.72,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-25,5000.0,5000.0,0.0,SIDEWAYS,0.722,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-26,5000.0,5000.0,0.0,BULL,0.72,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-27,5000.0,5000.0,0.0,SIDEWAYS,0.717,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-06-28,5000.0,5000.0,0.0,BULL,0.715,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-01,5000.0,5000.0,0.0,SIDEWAYS,0.706,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-02,5000.0,5000.0,0.0,BULL,0.7,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-03,5000.0,5000.0,0.0,SIDEWAYS,0.697,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-05,5000.0,5000.0,0.0,BULL,0.697,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-08,5000.0,5000.0,0.0,SIDEWAYS,0.652,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-09,5000.0,5000.0,0.0,BULL,0.657,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-10,5000.0,5000.0,0.0,SIDEWAYS,0.671,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-11,5000.0,5000.0,0.0,BULL,0.678,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-12,5000.0,5000.0,0.0,SIDEWAYS,0.671,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-15,5000.0,5000.0,0.0,BULL,0.67,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-16,5000.0,5000.0,0.0,SIDEWAYS,0.664,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-17,5000.0,5000.0,0.0,BULL,0.642,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-18,5000.0,5000.0,0.0,SIDEWAYS,0.659,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-19,5000.0,5000.0,0.0,BULL,0.631,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-22,5000.0,5000.0,0.0,SIDEWAYS,0.635,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-23,5000.0,5000.0,0.0,BULL,0.649,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-24,5000.0,5000.0,0.0,SIDEWAYS,0.665,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-25,5000.0,5000.0,0.0,BULL,0.667,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-26,5000.0,5000.0,0.0,SIDEWAYS,0.66,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-29,5000.0,5000.0,0.0,BULL,0.665,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-30,5000.0,5000.0,0.0,SIDEWAYS,0.622,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-07-31,5000.0,5000.0,0.0,BULL,0.647,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-08-01,5000.0,5000.0,0.0,SIDEWAYS,0.646,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-08-02,5000.0,5000.0,0.0,BULL,0.646,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-05,5000.0,5000.0,0.0,SIDEWAYS,0.657,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-06,5000.0,5000.0,0.0,BULL,0.657,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-07,5000.0,5000.0,0.0,SIDEWAYS,0.659,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-08,5000.0,5000.0,0.0,BULL,0.66,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-09,5000.0,5000.0,0.0,SIDEWAYS,0.669,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-12,5000.0,5000.0,0.0,BULL,0.66,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-13,5000.0,5000.0,0.0,SIDEWAYS,0.667,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-14,5000.0,5000.0,0.0,BULL,0.647,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-15,5000.0,5000.0,0.0,SIDEWAYS,0.647,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-16,5000.0,5000.0,0.0,BULL,0.649,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-19,5000.0,5000.0,0.0,SIDEWAYS,0.661,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-20,5000.0,5000.0,0.0,BULL,0.673,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-21,5000.0,5000.0,0.0,SIDEWAYS,0.7,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-22,5000.0,5000.0,0.0,BULL,0.665,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-23,5000.0,5000.0,0.0,SIDEWAYS,0.645,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-26,5000.0,5000.0,0.0,BULL,0.637,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-27,5000.0,5000.0,0.0,SIDEWAYS,0.607,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-28,5000.0,5000.0,0.0,BULL,0.626,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-29,5000.0,5000.0,0.0,SIDEWAYS,0.641,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-08-30,5000.0,5000.0,0.0,BULL,0.632,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-09-03,5000.0,5000.0,0.0,SIDEWAYS,0.656,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-09-04,5000.0,5000.0,0.0,BULL,0.629,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-09-05,5000.0,5000.0,0.0,SIDEWAYS,0.663,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-06,5000.0,5000.0,0.0,BULL,0.648,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-09,5000.0,5000.0,0.0,SIDEWAYS,0.633,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-10,5000.0,5000.0,0.0,BULL,0.614,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-11,5000.0,5000.0,0.0,SIDEWAYS,0.615,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-12,5000.0,5000.0,0.0,BULL,0.626,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-13,5000.0,5000.0,0.0,SIDEWAYS,0.668,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-16,5000.0,5000.0,0.0,BULL,0.66,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-17,5000.0,5000.0,0.0,SIDEWAYS,0.691,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-18,5000.0,5000.0,0.0,BULL,0.69,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-19,5000.0,5000.0,0.0,SIDEWAYS,0.704,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-20,5000.0,5000.0,0.0,BULL,0.657,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-23,5000.0,5000.0,0.0,SIDEWAYS,0.648,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-24,5000.0,5000.0,0.0,BULL,0.609,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-25,5000.0,5000.0,0.0,SIDEWAYS,0.65,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-09-26,5000.0,5000.0,0.0,BULL,0.65,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-09-27,5000.0,5000.0,0.0,SIDEWAYS,0.645,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-09-30,5000.0,5000.0,0.0,BULL,0.647,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-01,5000.0,5000.0,0.0,SIDEWAYS,0.639,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-02,5000.0,5000.0,0.0,BULL,0.639,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-03,5000.0,5000.0,0.0,SIDEWAYS,0.64,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-04,5000.0,5000.0,0.0,BULL,0.645,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-07,5000.0,5000.0,0.0,SIDEWAYS,0.647,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-08,5000.0,5000.0,0.0,BULL,0.618,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-09,5000.0,5000.0,0.0,SIDEWAYS,0.618,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-10,5000.0,5000.0,0.0,BULL,0.654,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-11,5000.0,5000.0,0.0,SIDEWAYS,0.659,0,66.0,15.0,0.0,19.0,0,0,0,0,0
2019-10-14,5000.0,5000.0,0.0,BULL,0.671,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-15,5000.0,5000.0,0.0,SIDEWAYS,0.669,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-16,5000.0,5000.0,0.0,BULL,0.656,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-17,5000.0,5000.0,0.0,SIDEWAYS,0.691,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-18,5000.0,5000.0,0.0,BULL,0.677,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-21,5000.0,5000.0,0.0,SIDEWAYS,0.685,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-22,5000.0,5000.0,0.0,BULL,0.677,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-23,5000.0,5000.0,0.0,SIDEWAYS,0.671,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-24,5000.0,5000.0,0.0,BULL,0.677,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-25,5000.0,5000.0,0.0,SIDEWAYS,0.672,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-28,5000.0,5000.0,0.0,BULL,0.696,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-29,5000.0,5000.0,0.0,SIDEWAYS,0.697,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-30,5000.0,5000.0,0.0,BULL,0.699,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-10-31,5000.0,5000.0,0.0,SIDEWAYS,0.699,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-01,5000.0,5000.0,0.0,BULL,0.699,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-04,5000.0,5000.0,0.0,SIDEWAYS,0.697,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-05,5000.0,5000.0,0.0,BULL,0.697,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-06,5000.0,5000.0,0.0,SIDEWAYS,0.699,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-07,5000.0,5000.0,0.0,BULL,0.671,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-08,5000.0,5000.0,0.0,SIDEWAYS,0.699,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-11,5000.0,5000.0,0.0,BULL,0.671,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-12,5000.0,5000.0,0.0,SIDEWAYS,0.699,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-13,5000.0,5000.0,0.0,BULL,0.698,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-14,5000.0,5000.0,0.0,SIDEWAYS,0.685,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-15,5000.0,5000.0,0.0,BULL,0.667,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-18,5000.0,5000.0,0.0,SIDEWAYS,0.667,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-19,5000.0,5000.0,0.0,BULL,0.649,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-20,5000.0,5000.0,0.0,SIDEWAYS,0.659,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-21,5000.0,5000.0,0.0,BULL,0.636,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-22,5000.0,5000.0,0.0,SIDEWAYS,0.647,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-25,5000.0,5000.0,0.0,BULL,0.648,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-26,5000.0,5000.0,0.0,SIDEWAYS,0.66,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-11-27,5000.0,5000.0,0.0,BULL,0.66,1,40.0,0.0,60.0,0.0,0,0,0,0,0
