date,net_liq,cash,total_return_pct,regime,confidence,base_signal,qqq_drawdown,alloc_QQQ,alloc_QLD,alloc_LEAPS,alloc_SGOV,QQQ_shares,QLD_shares,SGOV_shares,LEAPS_contracts,leaps_price,orders_queued
2020-09-08,28399.19,120.95,13.6,BEAR,0.41,1,-10.84,0.0,0.0,0.0,100.0,0.0,0.0,332.2543655743009,0,6025.88,0
2020-09-09,28400.6,120.95,13.6,BEAR,0.42,1,-8.22,0.0,0.0,0.0,100.0,0.0,0.0,332.2543655743009,0,6257.1,0
2020-09-10,28399.19,120.95,13.6,BEAR,0.442,0,-10.05,0.0,0.0,0.0,100.0,0.0,0.0,332.2543655743009,0,6174.17,0
2020-09-11,28399.19,120.95,13.6,BULL,0.41,0,-10.67,0.0,0.0,15.0,85.0,0.0,0.0,332.2543655743009,0,6136.91,1
2020-09-14,28398.88,7880.46,13.6,BULL,0.454,0,-9.12,0.0,0.0,15.0,85.0,0.0,0.0,241.08054764896463,0,6241.89,1
2020-09-15,28399.56,1549.04,13.6,BULL,0.444,0,-7.83,10.0,40.0,15.0,35.0,0.0,0.0,241.08054764896463,1,6332.1,3
2020-09-16,27914.94,1493.61,11.66,BULL,0.454,0,-9.3,0.0,0.0,15.0,85.0,8.930093422880352,422.8735410584907,99.26975594230146,1,6259.91,3
2020-09-17,27305.05,951.4,9.22,BULL,0.462,0,-10.71,0.0,0.0,15.0,85.0,0.0,0.0,236.9697433915157,1,6185.11,0
2020-09-18,27222.28,951.4,8.89,BULL,0.462,0,-11.85,0.0,0.0,15.0,85.0,0.0,0.0,236.9697433915157,1,6102.34,0
2020-09-21,27225.57,951.4,8.9,BULL,0.454,0,-11.64,0.0,0.0,15.0,85.0,0.0,0.0,236.9697433915157,1,6105.63,0
2020-09-22,27373.36,951.4,9.49,BULL,0.539,0,-10.0,0.0,0.0,15.0,85.0,0.0,0.0,236.9697433915157,1,6253.42,0
2020-09-23,27240.75,951.4,8.96,BULL,0.459,0,-12.75,0.0,0.0,15.0,85.0,0.0,0.0,236.9697433915157,1,6120.82,0
2020-09-24,27209.73,951.4,8.84,BULL,0.454,0,-12.34,0.0,0.0,15.0,85.0,0.0,0.0,236.9697433915157,1,6089.79,0
2020-09-25,27406.31,951.4,9.63,BULL,0.517,0,-10.31,10.0,40.0,15.0,35.0,0.0,0.0,236.9697433915157,1,6285.37,3
2020-09-28,27621.34,941.06,10.49,BULL,0.517,0,-8.44,10.0,40.0,15.0,35.0,8.855777782022734,430.69313256007194,95.79310411256586,1,6457.22,0
2020-09-29,27483.52,941.06,9.93,BULL,0.517,0,-8.86,10.0,40.0,15.0,35.0,8.855777782022734,430.69313256007194,95.79310411256586,1,6417.4,0
